vaccination_id,country_id,date_administered,age_group,doses_given,dose_number
9575,16,2023-10-22,65+,22150,2
9576,16,2023-10-22,0-17,39799,1
9577,16,2023-10-29,0-17,31839,2
9578,16,2023-10-22,18-45,71496,1
9579,16,2023-10-29,18-45,57197,2
9580,16,2023-10-22,46-65,34902,1
9581,16,2023-10-29,46-65,27921,2
9582,16,2023-10-22,65+,29961,1
9583,16,2023-10-29,65+,23969,2
9584,16,2023-10-29,0-17,42126,1
9585,16,2023-11-05,0-17,33701,2
9586,16,2023-10-29,18-45,75858,1
9587,16,2023-11-05,18-45,60686,2
9588,16,2023-10-29,46-65,14886,1
9589,16,2023-11-05,46-65,11909,2
9590,16,2023-10-29,65+,34695,1
9591,16,2023-11-05,65+,27756,2
9592,16,2023-11-05,0-17,20146,1
9593,16,2023-11-12,0-17,16117,2
9594,16,2023-11-05,18-45,82166,1
9595,16,2023-11-12,18-45,65733,2
9596,16,2023-11-05,46-65,23276,1
9597,16,2023-11-12,46-65,18621,2
9598,16,2023-11-05,65+,11547,1
9599,16,2023-11-12,65+,9238,2
9600,16,2023-11-12,0-17,50363,1
9601,16,2023-11-19,0-17,40290,2
9602,16,2023-11-12,18-45,56552,1
9603,16,2023-11-19,18-45,45241,2
9604,16,2023-11-12,46-65,26715,1
9605,16,2023-11-19,46-65,21372,2
9606,16,2023-11-12,65+,27342,1
9607,16,2023-11-19,65+,21873,2
9608,16,2023-11-19,0-17,37009,1
9609,16,2023-11-26,0-17,29607,2
9610,16,2023-11-19,18-45,63578,1
9611,16,2023-11-26,18-45,50862,2
9612,16,2023-11-19,46-65,17226,1
9613,16,2023-11-26,46-65,13781,2
9614,16,2023-11-19,65+,19923,1
9615,16,2023-11-26,65+,15938,2
9616,16,2023-11-26,0-17,51839,1
9617,16,2023-12-03,0-17,41471,2
9618,16,2023-11-26,18-45,64477,1
9619,16,2023-12-03,18-45,51581,2
9620,16,2023-11-26,46-65,47436,1
9621,16,2023-12-03,46-65,37949,2
9622,16,2023-11-26,65+,13131,1
9623,16,2023-12-03,65+,10505,2
9624,16,2023-12-03,0-17,46329,1
9625,16,2023-12-10,0-17,37063,2
9626,16,2023-12-03,18-45,91502,1
9627,16,2023-12-10,18-45,73201,2
9628,16,2023-12-03,46-65,41381,1
9629,16,2023-12-10,46-65,33105,2
9630,16,2023-12-03,65+,29229,1
9631,16,2023-12-10,65+,23383,2
9632,16,2023-12-10,0-17,32386,1
9633,16,2023-12-17,0-17,25908,2
9634,16,2023-12-10,18-45,94091,1
9635,16,2023-12-17,18-45,75272,2
9636,16,2023-12-10,46-65,32524,1
9637,16,2023-12-17,46-65,26019,2
9638,16,2023-12-10,65+,24436,1
9639,16,2023-12-17,65+,19548,2
9640,16,2023-12-17,0-17,20930,1
9641,16,2023-12-24,0-17,16744,2
9642,16,2023-12-17,18-45,24818,1
9643,16,2023-12-24,18-45,19854,2
9644,16,2023-12-17,46-65,34106,1
9645,16,2023-12-24,46-65,27285,2
9646,16,2023-12-17,65+,23943,1
9647,16,2023-12-24,65+,19154,2
9648,16,2023-12-24,0-17,58693,1
9649,16,2023-12-31,0-17,46954,2
9650,16,2023-12-24,18-45,46798,1
9651,16,2023-12-31,18-45,37438,2
9652,16,2023-12-24,46-65,39667,1
9653,16,2023-12-31,46-65,31734,2
9654,16,2023-12-24,65+,34021,1
9655,16,2023-12-31,65+,27216,2
9656,17,2023-01-01,0-17,190907,1
9657,17,2023-01-08,0-17,152726,2
9658,17,2023-01-01,18-45,336486,1
9659,17,2023-01-08,18-45,269189,2
9660,17,2023-01-01,46-65,220854,1
9661,17,2023-01-08,46-65,176683,2
9662,17,2023-01-01,65+,143080,1
9663,17,2023-01-08,65+,114464,2
9664,17,2023-01-08,0-17,139346,1
9665,17,2023-01-15,0-17,111477,2
9666,17,2023-01-08,18-45,249942,1
9667,17,2023-01-15,18-45,199954,2
9668,17,2023-01-08,46-65,263438,1
9669,17,2023-01-15,46-65,210750,2
9670,17,2023-01-08,65+,89252,1
9671,17,2023-01-15,65+,71402,2
9672,17,2023-01-15,0-17,145098,1
9673,17,2023-01-22,0-17,116078,2
9674,17,2023-01-15,18-45,511049,1
9675,17,2023-01-22,18-45,408839,2
9676,17,2023-01-15,46-65,267385,1
9677,17,2023-01-22,46-65,213908,2
9678,17,2023-01-15,65+,200393,1
9679,17,2023-01-22,65+,160314,2
9680,17,2023-01-22,0-17,356818,1
9681,17,2023-01-29,0-17,285455,2
9682,17,2023-01-22,18-45,598850,1
9683,17,2023-01-29,18-45,479080,2
9684,17,2023-01-22,46-65,179206,1
9685,17,2023-01-29,46-65,143365,2
9686,17,2023-01-22,65+,149357,1
9687,17,2023-01-29,65+,119485,2
9688,17,2023-01-29,0-17,175910,1
9689,17,2023-02-05,0-17,140728,2
9690,17,2023-01-29,18-45,180738,1
9691,17,2023-02-05,18-45,144590,2
9692,17,2023-01-29,46-65,97324,1
9693,17,2023-02-05,46-65,77859,2
9694,17,2023-01-29,65+,179114,1
9695,17,2023-02-05,65+,143291,2
9696,17,2023-02-05,0-17,231316,1
9697,17,2023-02-12,0-17,185053,2
9698,17,2023-02-05,18-45,299588,1
9699,17,2023-02-12,18-45,239670,2
9700,17,2023-02-05,46-65,104093,1
9701,17,2023-02-12,46-65,83274,2
9702,17,2023-02-05,65+,167254,1
9703,17,2023-02-12,65+,133803,2
9704,17,2023-02-12,0-17,122175,1
9705,17,2023-02-19,0-17,97740,2
9706,17,2023-02-12,18-45,429793,1
9707,17,2023-02-19,18-45,343835,2
9708,17,2023-02-12,46-65,278181,1
9709,17,2023-02-19,46-65,222545,2
9710,17,2023-02-12,65+,110135,1
9711,17,2023-02-19,65+,88108,2
9712,17,2023-02-19,0-17,221014,1
9713,17,2023-02-26,0-17,176811,2
9714,17,2023-02-19,18-45,428362,1
9715,17,2023-02-26,18-45,342689,2
9716,17,2023-02-19,46-65,144116,1
9717,17,2023-02-26,46-65,115292,2
9718,17,2023-02-19,65+,155193,1
9719,17,2023-02-26,65+,124155,2
9720,17,2023-02-26,0-17,253407,1
9721,17,2023-03-05,0-17,202726,2
9722,17,2023-02-26,18-45,314762,1
9723,17,2023-03-05,18-45,251810,2
9724,17,2023-02-26,46-65,146519,1
9725,17,2023-03-05,46-65,117215,2
9726,17,2023-02-26,65+,128830,1
9727,17,2023-03-05,65+,103064,2
9728,17,2023-03-05,0-17,95333,1
9729,17,2023-03-12,0-17,76266,2
9730,17,2023-03-05,18-45,261394,1
9731,17,2023-03-12,18-45,209115,2
9732,17,2023-03-05,46-65,125137,1
9733,17,2023-03-12,46-65,100110,2
9734,17,2023-03-05,65+,181521,1
9735,17,2023-03-12,65+,145217,2
9736,17,2023-03-12,0-17,216920,1
9737,17,2023-03-19,0-17,173536,2
9738,17,2023-03-12,18-45,529295,1
9739,17,2023-03-19,18-45,423436,2
9740,17,2023-03-12,46-65,105467,1
9741,17,2023-03-19,46-65,84373,2
9742,17,2023-03-12,65+,180363,1
9743,17,2023-03-19,65+,144290,2
9744,17,2023-03-19,0-17,341459,1
9745,17,2023-03-26,0-17,273167,2
9746,17,2023-03-19,18-45,359127,1
9747,17,2023-03-26,18-45,287301,2
9748,17,2023-03-19,46-65,156084,1
9749,17,2023-03-26,46-65,124867,2
9750,17,2023-03-19,65+,108052,1
9751,17,2023-03-26,65+,86442,2
9752,17,2023-03-26,0-17,249494,1
9753,17,2023-04-02,0-17,199595,2
9754,17,2023-03-26,18-45,229637,1
9755,17,2023-04-02,18-45,183709,2
9756,17,2023-03-26,46-65,211990,1
9757,17,2023-04-02,46-65,169592,2
9758,17,2023-03-26,65+,198770,1
9759,17,2023-04-02,65+,159016,2
9760,17,2023-04-02,0-17,336054,1
9761,17,2023-04-09,0-17,268843,2
9762,17,2023-04-02,18-45,213503,1
9763,17,2023-04-09,18-45,170802,2
9764,17,2023-04-02,46-65,196651,1
9765,17,2023-04-09,46-65,157321,2
9766,17,2023-04-02,65+,100908,1
9767,17,2023-04-09,65+,80726,2
9768,17,2023-04-09,0-17,343841,1
9769,17,2023-04-16,0-17,275073,2
9770,17,2023-04-09,18-45,184843,1
9771,17,2023-04-16,18-45,147874,2
9772,17,2023-04-09,46-65,92181,1
9773,17,2023-04-16,46-65,73745,2
9774,17,2023-04-09,65+,59533,1
9775,17,2023-04-16,65+,47627,2
9776,17,2023-04-16,0-17,236951,1
9777,17,2023-04-23,0-17,189561,2
9778,17,2023-04-16,18-45,164424,1
9779,17,2023-04-23,18-45,131539,2
9780,17,2023-04-16,46-65,206411,1
9781,17,2023-04-23,46-65,165128,2
9782,17,2023-04-16,65+,124910,1
9783,17,2023-04-23,65+,99928,2
9784,17,2023-04-23,0-17,260310,1
9785,17,2023-04-30,0-17,208248,2
9786,17,2023-04-23,18-45,559152,1
9787,17,2023-04-30,18-45,447322,2
9788,17,2023-04-23,46-65,199578,1
9789,17,2023-04-30,46-65,159662,2
9790,17,2023-04-23,65+,148309,1
9791,17,2023-04-30,65+,118647,2
9792,17,2023-04-30,0-17,375526,1
9793,17,2023-05-07,0-17,300420,2
9794,17,2023-04-30,18-45,363301,1
9795,17,2023-05-07,18-45,290641,2
9796,17,2023-04-30,46-65,250007,1
9797,17,2023-05-07,46-65,200006,2
9798,17,2023-04-30,65+,118260,1
9799,17,2023-05-07,65+,94608,2
9800,17,2023-05-07,0-17,156924,1
9801,17,2023-05-14,0-17,125539,2
9802,17,2023-05-07,18-45,498638,1
9803,17,2023-05-14,18-45,398911,2
9804,17,2023-05-07,46-65,240542,1
9805,17,2023-05-14,46-65,192433,2
9806,17,2023-05-07,65+,105604,1
9807,17,2023-05-14,65+,84483,2
9808,17,2023-05-14,0-17,224976,1
9809,17,2023-05-21,0-17,179981,2
9810,17,2023-05-14,18-45,380581,1
9811,17,2023-05-21,18-45,304464,2
9812,17,2023-05-14,46-65,164664,1
9813,17,2023-05-21,46-65,131731,2
9814,17,2023-05-14,65+,141323,1
9815,17,2023-05-21,65+,113058,2
9816,17,2023-05-21,0-17,280789,1
9817,17,2023-05-28,0-17,224631,2
9818,17,2023-05-21,18-45,532846,1
9819,17,2023-05-28,18-45,426276,2
9820,17,2023-05-21,46-65,257076,1
9821,17,2023-05-28,46-65,205661,2
9822,17,2023-05-21,65+,160245,1
9823,17,2023-05-28,65+,128196,2
9824,17,2023-05-28,0-17,140724,1
9825,17,2023-06-04,0-17,112579,2
9826,17,2023-05-28,18-45,382261,1
9827,17,2023-06-04,18-45,305809,2
9828,17,2023-05-28,46-65,175813,1
9829,17,2023-06-04,46-65,140650,2
9830,17,2023-05-28,65+,86684,1
9831,17,2023-06-04,65+,69347,2
9832,17,2023-06-04,0-17,361425,1
9833,17,2023-06-11,0-17,289140,2
9834,17,2023-06-04,18-45,447790,1
9835,17,2023-06-11,18-45,358232,2
9836,17,2023-06-04,46-65,293431,1
9837,17,2023-06-11,46-65,234744,2
9838,17,2023-06-04,65+,180862,1
9839,17,2023-06-11,65+,144689,2
9840,17,2023-06-11,0-17,230277,1
9841,17,2023-06-18,0-17,184221,2
9842,17,2023-06-11,18-45,312192,1
9843,17,2023-06-18,18-45,249754,2
9844,17,2023-06-11,46-65,124527,1
9845,17,2023-06-18,46-65,99621,2
9846,17,2023-06-11,65+,138866,1
9847,17,2023-06-18,65+,111093,2
9848,17,2023-06-18,0-17,111692,1
9849,17,2023-06-25,0-17,89354,2
9850,17,2023-06-18,18-45,316991,1
9851,17,2023-06-25,18-45,253593,2
9852,17,2023-06-18,46-65,84831,1
9853,17,2023-06-25,46-65,67865,2
9854,17,2023-06-18,65+,91358,1
9855,17,2023-06-25,65+,73086,2
9856,17,2023-06-25,0-17,349871,1
9857,17,2023-07-02,0-17,279897,2
9858,17,2023-06-25,18-45,313300,1
9859,17,2023-07-02,18-45,250640,2
9860,17,2023-06-25,46-65,181102,1
9861,17,2023-07-02,46-65,144882,2
9862,17,2023-06-25,65+,133284,1
9863,17,2023-07-02,65+,106627,2
9864,17,2023-07-02,0-17,107062,1
9865,17,2023-07-09,0-17,85650,2
9866,17,2023-07-02,18-45,592660,1
9867,17,2023-07-09,18-45,474128,2
9868,17,2023-07-02,46-65,148264,1
9869,17,2023-07-09,46-65,118611,2
9870,17,2023-07-02,65+,175418,1
9871,17,2023-07-09,65+,140334,2
9872,17,2023-07-09,0-17,240953,1
9873,17,2023-07-16,0-17,192762,2
9874,17,2023-07-09,18-45,524575,1
9875,17,2023-07-16,18-45,419660,2
9876,17,2023-07-09,46-65,263466,1
9877,17,2023-07-16,46-65,210773,2
9878,17,2023-07-09,65+,100922,1
9879,17,2023-07-16,65+,80737,2
9880,17,2023-07-16,0-17,247430,1
9881,17,2023-07-23,0-17,197944,2
9882,17,2023-07-16,18-45,228770,1
9883,17,2023-07-23,18-45,183016,2
9884,17,2023-07-16,46-65,222600,1
9885,17,2023-07-23,46-65,178080,2
9886,17,2023-07-16,65+,118171,1
9887,17,2023-07-23,65+,94537,2
9888,17,2023-07-23,0-17,278155,1
9889,17,2023-07-30,0-17,222524,2
9890,17,2023-07-23,18-45,527202,1
9891,17,2023-07-30,18-45,421761,2
9892,17,2023-07-23,46-65,191700,1
9893,17,2023-07-30,46-65,153360,2
9894,17,2023-07-23,65+,120038,1
9895,17,2023-07-30,65+,96030,2
9896,17,2023-07-30,0-17,349735,1
9897,17,2023-08-06,0-17,279788,2
9898,17,2023-07-30,18-45,383269,1
9899,17,2023-08-06,18-45,306615,2
9900,17,2023-07-30,46-65,154766,1
9901,17,2023-08-06,46-65,123813,2
9902,17,2023-07-30,65+,203155,1
9903,17,2023-08-06,65+,162524,2
9904,17,2023-08-06,0-17,231224,1
9905,17,2023-08-13,0-17,184979,2
9906,17,2023-08-06,18-45,367815,1
9907,17,2023-08-13,18-45,294252,2
9908,17,2023-08-06,46-65,211445,1
9909,17,2023-08-13,46-65,169156,2
9910,17,2023-08-06,65+,141267,1
9911,17,2023-08-13,65+,113014,2
9912,17,2023-08-13,0-17,133148,1
9913,17,2023-08-20,0-17,106518,2
9914,17,2023-08-13,18-45,225052,1
9915,17,2023-08-20,18-45,180041,2
9916,17,2023-08-13,46-65,92562,1
9917,17,2023-08-20,46-65,74050,2
9918,17,2023-08-13,65+,165225,1
9919,17,2023-08-20,65+,132180,2
9920,17,2023-08-20,0-17,153600,1
9921,17,2023-08-27,0-17,122880,2
9922,17,2023-08-20,18-45,234659,1
9923,17,2023-08-27,18-45,187727,2
9924,17,2023-08-20,46-65,156869,1
9925,17,2023-08-27,46-65,125495,2
9926,17,2023-08-20,65+,177713,1
9927,17,2023-08-27,65+,142170,2
9928,17,2023-08-27,0-17,127330,1
9929,17,2023-09-03,0-17,101864,2
9930,17,2023-08-27,18-45,254254,1
9931,17,2023-09-03,18-45,203403,2
9932,17,2023-08-27,46-65,258121,1
9933,17,2023-09-03,46-65,206497,2
9934,17,2023-08-27,65+,178212,1
9935,17,2023-09-03,65+,142570,2
9936,17,2023-09-03,0-17,229717,1
9937,17,2023-09-10,0-17,183773,2
9938,17,2023-09-03,18-45,366328,1
9939,17,2023-09-10,18-45,293063,2
9940,17,2023-09-03,46-65,122697,1
9941,17,2023-09-10,46-65,98157,2
9942,17,2023-09-03,65+,83657,1
9943,17,2023-09-10,65+,66925,2
9944,17,2023-09-10,0-17,328908,1
9945,17,2023-09-17,0-17,263126,2
9946,17,2023-09-10,18-45,160478,1
9947,17,2023-09-17,18-45,128382,2
9948,17,2023-09-10,46-65,84907,1
9949,17,2023-09-17,46-65,67925,2
9950,17,2023-09-10,65+,153386,1
9951,17,2023-09-17,65+,122709,2
9952,17,2023-09-17,0-17,139395,1
9953,17,2023-09-24,0-17,111516,2
9954,17,2023-09-17,18-45,434315,1
9955,17,2023-09-24,18-45,347452,2
9956,17,2023-09-17,46-65,84015,1
9957,17,2023-09-24,46-65,67212,2
9958,17,2023-09-17,65+,153181,1
9959,17,2023-09-24,65+,122544,2
9960,17,2023-09-24,0-17,109733,1
9961,17,2023-10-01,0-17,87786,2
9962,17,2023-09-24,18-45,266844,1
9963,17,2023-10-01,18-45,213475,2
9964,17,2023-09-24,46-65,115780,1
9965,17,2023-10-01,46-65,92624,2
9966,17,2023-09-24,65+,218466,1
9967,17,2023-10-01,65+,174773,2
9968,17,2023-10-01,0-17,262938,1
9969,17,2023-10-08,0-17,210350,2
9970,17,2023-10-01,18-45,404574,1
9971,17,2023-10-08,18-45,323659,2
9972,17,2023-10-01,46-65,79376,1
9973,17,2023-10-08,46-65,63501,2
9974,17,2023-10-01,65+,178092,1
9975,17,2023-10-08,65+,142474,2
9976,17,2023-10-08,0-17,280526,1
9977,17,2023-10-15,0-17,224420,2
9978,17,2023-10-08,18-45,278209,1
9979,17,2023-10-15,18-45,222567,2
9980,17,2023-10-08,46-65,94515,1
9981,17,2023-10-15,46-65,75612,2
9982,17,2023-10-08,65+,132364,1
9983,17,2023-10-15,65+,105891,2
9984,17,2023-10-15,0-17,373848,1
9985,17,2023-10-22,0-17,299078,2
9986,17,2023-10-15,18-45,541560,1
9987,17,2023-10-22,18-45,433248,2
9988,17,2023-10-15,46-65,113645,1
9989,17,2023-10-22,46-65,90916,2
9990,17,2023-10-15,65+,196837,1
9991,17,2023-10-22,65+,157469,2
9992,17,2023-10-22,0-17,263355,1
9993,17,2023-10-29,0-17,210684,2
9994,17,2023-10-22,18-45,508774,1
9995,17,2023-10-29,18-45,407019,2
9996,17,2023-10-22,46-65,260214,1
9997,17,2023-10-29,46-65,208171,2
9998,17,2023-10-22,65+,87148,1
9999,17,2023-10-29,65+,69718,2
10000,17,2023-10-29,0-17,279935,1
10001,17,2023-11-05,0-17,223948,2
10002,17,2023-10-29,18-45,269669,1
10003,17,2023-11-05,18-45,215735,2
10004,17,2023-10-29,46-65,238503,1
10005,17,2023-11-05,46-65,190802,2
10006,17,2023-10-29,65+,114344,1
10007,17,2023-11-05,65+,91475,2
10008,17,2023-11-05,0-17,221810,1
10009,17,2023-11-12,0-17,177448,2
10010,17,2023-11-05,18-45,416749,1
10011,17,2023-11-12,18-45,333399,2
10012,17,2023-11-05,46-65,127007,1
10013,17,2023-11-12,46-65,101605,2
10014,17,2023-11-05,65+,121582,1
10015,17,2023-11-12,65+,97266,2
10016,17,2023-11-12,0-17,124578,1
10017,17,2023-11-19,0-17,99662,2
10018,17,2023-11-12,18-45,241625,1
10019,17,2023-11-19,18-45,193300,2
10020,17,2023-11-12,46-65,269041,1
10021,17,2023-11-19,46-65,215233,2
10022,17,2023-11-12,65+,141694,1
10023,17,2023-11-19,65+,113355,2
10024,17,2023-11-19,0-17,212317,1
10025,17,2023-11-26,0-17,169853,2
10026,17,2023-11-19,18-45,217815,1
10027,17,2023-11-26,18-45,174252,2
10028,17,2023-11-19,46-65,96895,1
10029,17,2023-11-26,46-65,77516,2
10030,17,2023-11-19,65+,136875,1
10031,17,2023-11-26,65+,109500,2
10032,17,2023-11-26,0-17,267277,1
10033,17,2023-12-03,0-17,213821,2
10034,17,2023-11-26,18-45,167961,1
10035,17,2023-12-03,18-45,134369,2
10036,17,2023-11-26,46-65,251963,1
10037,17,2023-12-03,46-65,201570,2
10038,17,2023-11-26,65+,141519,1
10039,17,2023-12-03,65+,113215,2
10040,17,2023-12-03,0-17,127100,1
10041,17,2023-12-10,0-17,101680,2
10042,17,2023-12-03,18-45,367874,1
10043,17,2023-12-10,18-45,294299,2
10044,17,2023-12-03,46-65,104570,1
10045,17,2023-12-10,46-65,83656,2
10046,17,2023-12-03,65+,158459,1
10047,17,2023-12-10,65+,126767,2
10048,17,2023-12-10,0-17,327260,1
10049,17,2023-12-17,0-17,261808,2
10050,17,2023-12-10,18-45,554942,1
10051,17,2023-12-17,18-45,443953,2
10052,17,2023-12-10,46-65,249934,1
10053,17,2023-12-17,46-65,199947,2
10054,17,2023-12-10,65+,166199,1
10055,17,2023-12-17,65+,132959,2
10056,17,2023-12-17,0-17,241142,1
10057,17,2023-12-24,0-17,192914,2
10058,17,2023-12-17,18-45,317417,1
10059,17,2023-12-24,18-45,253933,2
10060,17,2023-12-17,46-65,84973,1
10061,17,2023-12-24,46-65,67978,2
10062,17,2023-12-17,65+,146000,1
10063,17,2023-12-24,65+,116800,2
10064,17,2023-12-24,0-17,158666,1
10065,17,2023-12-31,0-17,126933,2
10066,17,2023-12-24,18-45,512240,1
10067,17,2023-12-31,18-45,409792,2
10068,17,2023-12-24,46-65,253246,1
10069,17,2023-12-31,46-65,202596,2
10070,17,2023-12-24,65+,120868,1
10071,17,2023-12-31,65+,96694,2
10072,18,2023-01-01,0-17,61389,1
10073,18,2023-01-08,0-17,49111,2
10074,18,2023-01-01,18-45,114447,1
10075,18,2023-01-08,18-45,91557,2
10076,18,2023-01-01,46-65,58296,1
10077,18,2023-01-08,46-65,46636,2
10078,18,2023-01-01,65+,41133,1
10079,18,2023-01-08,65+,32906,2
10080,18,2023-01-08,0-17,28688,1
10081,18,2023-01-15,0-17,22951,2
10082,18,2023-01-08,18-45,49753,1
10083,18,2023-01-15,18-45,39802,2
10084,18,2023-01-08,46-65,43153,1
10085,18,2023-01-15,46-65,34522,2
10086,18,2023-01-08,65+,22596,1
10087,18,2023-01-15,65+,18076,2
10088,18,2023-01-15,0-17,79360,1
10089,18,2023-01-22,0-17,63488,2
10090,18,2023-01-15,18-45,65661,1
10091,18,2023-01-22,18-45,52529,2
10092,18,2023-01-15,46-65,64431,1
10093,18,2023-01-22,46-65,51545,2
10094,18,2023-01-15,65+,29629,1
10095,18,2023-01-22,65+,23703,2
10096,18,2023-01-22,0-17,34765,1
10097,18,2023-01-29,0-17,27812,2
10098,18,2023-01-22,18-45,111013,1
10099,18,2023-01-29,18-45,88810,2
10100,18,2023-01-22,46-65,59780,1
10101,18,2023-01-29,46-65,47824,2
10102,18,2023-01-22,65+,36392,1
10103,18,2023-01-29,65+,29113,2
10104,18,2023-01-29,0-17,30027,1
10105,18,2023-02-05,0-17,24021,2
10106,18,2023-01-29,18-45,36262,1
10107,18,2023-02-05,18-45,29010,2
10108,18,2023-01-29,46-65,52599,1
10109,18,2023-02-05,46-65,42079,2
10110,18,2023-01-29,65+,40776,1
10111,18,2023-02-05,65+,32620,2
10112,18,2023-02-05,0-17,43210,1
10113,18,2023-02-12,0-17,34568,2
10114,18,2023-02-05,18-45,74074,1
10115,18,2023-02-12,18-45,59259,2
10116,18,2023-02-05,46-65,25989,1
10117,18,2023-02-12,46-65,20791,2
10118,18,2023-02-05,65+,39330,1
10119,18,2023-02-12,65+,31464,2
10120,18,2023-02-12,0-17,39066,1
10121,18,2023-02-19,0-17,31252,2
10122,18,2023-02-12,18-45,126542,1
10123,18,2023-02-19,18-45,101234,2
10124,18,2023-02-12,46-65,40300,1
10125,18,2023-02-19,46-65,32240,2
10126,18,2023-02-12,65+,27912,1
10127,18,2023-02-19,65+,22330,2
10128,18,2023-02-19,0-17,40525,1
10129,18,2023-02-26,0-17,32420,2
10130,18,2023-02-19,18-45,107973,1
10131,18,2023-02-26,18-45,86379,2
10132,18,2023-02-19,46-65,57946,1
10133,18,2023-02-26,46-65,46357,2
10134,18,2023-02-19,65+,29812,1
10135,18,2023-02-26,65+,23850,2
10136,18,2023-02-26,0-17,74351,1
10137,18,2023-03-05,0-17,59480,2
10138,18,2023-02-26,18-45,86874,1
10139,18,2023-03-05,18-45,69499,2
10140,18,2023-02-26,46-65,37460,1
10141,18,2023-03-05,46-65,29968,2
10142,18,2023-02-26,65+,35470,1
10143,18,2023-03-05,65+,28376,2
10144,18,2023-03-05,0-17,39075,1
10145,18,2023-03-12,0-17,31260,2
10146,18,2023-03-05,18-45,68151,1
10147,18,2023-03-12,18-45,54521,2
10148,18,2023-03-05,46-65,36083,1
10149,18,2023-03-12,46-65,28866,2
10150,18,2023-03-05,65+,41484,1
10151,18,2023-03-12,65+,33187,2
10152,18,2023-03-12,0-17,71155,1
10153,18,2023-03-19,0-17,56924,2
10154,18,2023-03-12,18-45,126544,1
10155,18,2023-03-19,18-45,101235,2
10156,18,2023-03-12,46-65,52851,1
10157,18,2023-03-19,46-65,42281,2
10158,18,2023-03-12,65+,43174,1
10159,18,2023-03-19,65+,34539,2
10160,18,2023-03-19,0-17,51908,1
10161,18,2023-03-26,0-17,41527,2
10162,18,2023-03-19,18-45,109965,1
10163,18,2023-03-26,18-45,87972,2
10164,18,2023-03-19,46-65,26362,1
10165,18,2023-03-26,46-65,21090,2
10166,18,2023-03-19,65+,21875,1
10167,18,2023-03-26,65+,17500,2
10168,18,2023-03-26,0-17,48845,1
10169,18,2023-04-02,0-17,39076,2
10170,18,2023-03-26,18-45,71536,1
10171,18,2023-04-02,18-45,57229,2
10172,18,2023-03-26,46-65,47063,1
10173,18,2023-04-02,46-65,37650,2
10174,18,2023-03-26,65+,41147,1
10175,18,2023-04-02,65+,32917,2
10176,18,2023-04-02,0-17,69226,1
10177,18,2023-04-09,0-17,55381,2
10178,18,2023-04-02,18-45,52613,1
10179,18,2023-04-09,18-45,42090,2
10180,18,2023-04-02,46-65,69106,1
10181,18,2023-04-09,46-65,55285,2
10182,18,2023-04-02,65+,13522,1
10183,18,2023-04-09,65+,10817,2
10184,18,2023-04-09,0-17,28247,1
10185,18,2023-04-16,0-17,22598,2
10186,18,2023-04-09,18-45,50972,1
10187,18,2023-04-16,18-45,40777,2
10188,18,2023-04-09,46-65,67045,1
10189,18,2023-04-16,46-65,53636,2
10190,18,2023-04-09,65+,30697,1
10191,18,2023-04-16,65+,24557,2
10192,18,2023-04-16,0-17,26450,1
10193,18,2023-04-23,0-17,21160,2
10194,18,2023-04-16,18-45,59112,1
10195,18,2023-04-23,18-45,47290,2
10196,18,2023-04-16,46-65,22009,1
10197,18,2023-04-23,46-65,17607,2
10198,18,2023-04-16,65+,14818,1
10199,18,2023-04-23,65+,11855,2
10200,18,2023-04-23,0-17,47764,1
10201,18,2023-04-30,0-17,38211,2
10202,18,2023-04-23,18-45,140329,1
10203,18,2023-04-30,18-45,112263,2
10204,18,2023-04-23,46-65,50438,1
10205,18,2023-04-30,46-65,40350,2
10206,18,2023-04-23,65+,34116,1
10207,18,2023-04-30,65+,27293,2
10208,18,2023-04-30,0-17,69546,1
10209,18,2023-05-07,0-17,55637,2
10210,18,2023-04-30,18-45,99121,1
10211,18,2023-05-07,18-45,79296,2
10212,18,2023-04-30,46-65,68102,1
10213,18,2023-05-07,46-65,54482,2
10214,18,2023-04-30,65+,46065,1
10215,18,2023-05-07,65+,36852,2
10216,18,2023-05-07,0-17,64800,1
10217,18,2023-05-14,0-17,51840,2
10218,18,2023-05-07,18-45,82242,1
10219,18,2023-05-14,18-45,65793,2
10220,18,2023-05-07,46-65,28488,1
10221,18,2023-05-14,46-65,22790,2
10222,18,2023-05-07,65+,39542,1
10223,18,2023-05-14,65+,31634,2
10224,18,2023-05-14,0-17,75690,1
10225,18,2023-05-21,0-17,60552,2
10226,18,2023-05-14,18-45,65953,1
10227,18,2023-05-21,18-45,52762,2
10228,18,2023-05-14,46-65,19537,1
10229,18,2023-05-21,46-65,15630,2
10230,18,2023-05-14,65+,37251,1
10231,18,2023-05-21,65+,29801,2
10232,18,2023-05-21,0-17,56515,1
10233,18,2023-05-28,0-17,45212,2
10234,18,2023-05-21,18-45,60167,1
10235,18,2023-05-28,18-45,48133,2
10236,18,2023-05-21,46-65,26772,1
10237,18,2023-05-28,46-65,21417,2
10238,18,2023-05-21,65+,14751,1
10239,18,2023-05-28,65+,11800,2
10240,18,2023-05-28,0-17,38109,1
10241,18,2023-06-04,0-17,30487,2
10242,18,2023-05-28,18-45,35527,1
10243,18,2023-06-04,18-45,28421,2
10244,18,2023-05-28,46-65,26131,1
10245,18,2023-06-04,46-65,20905,2
10246,18,2023-05-28,65+,53117,1
10247,18,2023-06-04,65+,42494,2
